payment_id,invoice_id,customer_id,payment_date,amount_paid,method,status
PAY00004216,INV0004216,C10281,2024-02-01,884.0,card,settled
PAY00004217,INV0004217,C10281,2024-03-02,899.0,wire,settled
PAY00004218,INV0004218,C10281,2024-04-06,894.0,ach,settled
PAY00004219,INV0004219,C10281,2024-05-03,809.1,card,settled
PAY00004220,INV0004220,C10281,2024-06-01,899.0,card,settled
PAY00004221,INV0004221,C10281,2024-07-03,899.0,wire,settled
PAY00004222,INV0004222,C10281,2024-08-01,764.15,card,settled
PAY00004223,INV0004223,C10281,2024-09-04,874.0,card,settled
PAY00004224,INV0004224,C10281,2024-10-16,809.1,ach,settled
PAY00004225,INV0004225,C10281,2024-11-03,894.0,ach,settled
PAY00004226,INV0004226,C10281,2024-12-03,884.0,wire,settled
PAY00004227,INV0004227,C10281,2025-01-03,899.0,wire,settled
PAY00004228,INV0004228,C10281,2025-02-03,899.0,wire,settled
PAY00004229,INV0004229,C10281,2025-03-06,809.1,card,settled
PAY00004230,INV0004230,C10281,2025-04-01,899.0,ach,settled
PAY00004231,INV0004231,C10281,2025-05-02,674.25,wire,settled
PAY00004232,INV0004232,C10281,2025-06-02,874.0,card,settled
PAY00004233,INV0004233,C10281,2025-07-01,889.0,wire,settled
PAY00004234,INV0004234,C10281,2025-08-01,899.0,ach,settled
PAY00004235,INV0004235,C10281,2025-09-01,894.0,wire,settled
PAY00004236,INV0004236,C10282,2024-11-06,39.2,ach,settled
PAY00004237,INV0004237,C10282,2024-12-08,44.1,ach,settled
PAY00004238,INV0004238,C10282,2025-01-08,49.0,wire,settled
PAY00004239,INV0004239,C10282,2025-02-01,24.0,ach,settled
PAY00004240,INV0004240,C10282,2025-03-01,39.2,ach,settled
PAY00004241,INV0004241,C10282,2025-04-06,36.75,card,settled
PAY00004242,INV0004242,C10282,2025-05-01,41.65,wire,settled
PAY00004243,INV0004243,C10282,2025-06-03,49.0,wire,settled
PAY00004244,INV0004244,C10282,2025-07-06,49.0,ach,settled
PAY00004245,INV0004245,C10282,2025-08-08,49.0,ach,settled
PAY00004246,INV0004246,C10282,2025-09-01,44.1,ach,settled
PAY00004247,INV0004247,C10283,2024-03-01,899.0,wire,settled
PAY00004248,INV0004248,C10283,2024-04-06,719.2,card,settled
PAY00004249,INV0004249,C10283,2024-05-01,899.0,card,settled
PAY00004250,INV0004250,C10283,2024-06-11,884.0,wire,settled
PAY00004251,INV0004251,C10283,2024-07-08,899.0,card,settled
PAY00004252,INV0004252,C10283,2024-08-02,899.0,ach,settled
PAY00004253,INV0004253,C10283,2024-09-01,899.0,ach,settled
PAY00004254,INV0004254,C10283,2024-10-01,884.0,wire,settled
PAY00004255,INV0004255,C10283,2024-11-01,764.15,ach,settled
PAY00004256,INV0004256,C10283,2024-12-01,894.0,ach,settled
PAY00004257,INV0004257,C10283,,0.0,,failed
PAY00004258,INV0004258,C10283,2025-02-08,884.0,ach,settled
PAY00004259,INV0004259,C10283,2025-03-06,809.1,card,settled
PAY00004260,INV0004260,C10283,2025-04-02,809.1,ach,settled
PAY00004261,INV0004261,C10283,2025-05-02,899.0,ach,settled
PAY00004262,INV0004262,C10283,2025-06-01,874.0,wire,settled
PAY00004263,INV0004263,C10283,2025-07-31,719.2,card,settled
PAY00004264,INV0004264,C10283,2025-08-03,899.0,ach,settled
PAY00004265,INV0004265,C10283,2025-09-01,889.0,wire,settled
PAY00004266,INV0004266,C10284,2023-02-06,44.1,ach,settled
PAY00004267,INV0004267,C10284,2023-03-02,36.75,wire,settled
PAY00004268,INV0004268,C10284,2023-04-01,36.75,ach,settled
PAY00004269,INV0004269,C10284,2023-05-08,49.0,wire,settled
PAY00004270,INV0004270,C10284,2023-06-01,49.0,ach,settled
PAY00004271,INV0004271,C10284,2023-07-03,39.0,ach,settled
PAY00004272,INV0004272,C10284,,0.0,,failed
PAY00004273,INV0004273,C10284,2023-09-16,41.65,ach,settled
PAY00004274,INV0004274,C10284,2023-10-01,49.0,wire,settled
PAY00004275,INV0004275,C10284,2023-11-02,39.2,wire,settled
PAY00004276,INV0004276,C10284,2023-12-01,44.0,wire,settled
PAY00004277,INV0004277,C10284,,0.0,,failed
PAY00004278,INV0004278,C10284,2024-02-01,49.0,card,settled
PAY00004279,INV0004279,C10284,2024-03-02,39.2,ach,settled
PAY00004280,INV0004280,C10284,2024-04-01,49.0,card,settled
PAY00004281,INV0004281,C10284,2024-05-06,41.65,ach,settled
PAY00004282,INV0004282,C10284,2024-06-21,44.1,ach,settled
PAY00004283,INV0004283,C10284,2024-07-01,39.0,ach,settled
PAY00004284,INV0004284,C10284,2024-08-02,39.0,card,settled
PAY00004285,INV0004285,C10284,2024-09-01,41.65,card,settled
PAY00004286,INV0004286,C10284,2024-10-06,49.0,wire,settled
PAY00004287,INV0004287,C10284,2024-11-08,49.0,card,settled
PAY00004288,INV0004288,C10284,2024-12-01,34.0,card,settled
PAY00004289,INV0004289,C10284,2025-01-11,49.0,wire,settled
PAY00004290,INV0004290,C10284,2025-02-03,39.2,ach,settled
PAY00004291,INV0004291,C10284,2025-03-01,49.0,ach,settled
PAY00004292,INV0004292,C10284,2025-04-01,44.0,wire,settled
PAY00004293,INV0004293,C10284,2025-05-01,34.0,ach,settled
PAY00004294,INV0004294,C10284,2025-06-01,34.0,card,settled
PAY00004295,INV0004295,C10284,2025-07-02,39.2,card,settled
PAY00004296,INV0004296,C10284,2025-08-01,49.0,wire,settled
PAY00004297,INV0004297,C10284,2025-09-01,36.75,ach,settled
PAY00004298,INV0004298,C10285,2024-06-03,41.65,ach,settled
PAY00004299,INV0004299,C10285,2024-07-03,49.0,card,settled
PAY00004300,INV0004300,C10285,2024-08-01,39.2,ach,settled
PAY00004301,INV0004301,C10285,2024-09-02,34.0,ach,settled
PAY00004302,INV0004302,C10285,2024-10-01,39.0,wire,settled
PAY00004303,INV0004303,C10285,2024-11-01,24.0,card,settled
PAY00004304,INV0004304,C10285,,0.0,,failed
PAY00004305,INV0004305,C10285,2025-01-06,39.2,ach,settled
PAY00004306,INV0004306,C10285,2025-02-03,49.0,card,settled
PAY00004307,INV0004307,C10285,2025-03-01,49.0,ach,settled
PAY00004308,INV0004308,C10285,2025-04-06,39.2,card,settled
PAY00004309,INV0004309,C10285,2025-05-01,34.0,card,settled
PAY00004310,INV0004310,C10285,2025-06-01,34.0,ach,settled
PAY00004311,INV0004311,C10285,2025-07-01,49.0,card,settled
PAY00004312,INV0004312,C10285,2025-08-01,24.0,wire,settled
PAY00004313,INV0004313,C10285,2025-09-01,49.0,ach,settled
PAY00004314,INV0004314,C10286,2025-03-01,719.2,ach,settled
PAY00004315,INV0004315,C10286,,0.0,,failed
PAY00004316,INV0004316,C10286,2025-05-03,874.0,ach,settled
PAY00004317,INV0004317,C10286,2025-06-01,889.0,ach,settled
PAY00004318,INV0004318,C10286,2025-07-03,874.0,card,settled
PAY00004319,INV0004319,C10286,2025-08-01,894.0,ach,settled
PAY00004320,INV0004320,C10286,2025-09-03,674.25,wire,settled
PAY00004321,INV0004321,C10287,2024-03-02,194.0,wire,settled
PAY00004322,INV0004322,C10287,2024-04-06,179.1,wire,settled
PAY00004323,INV0004323,C10287,2024-05-01,199.0,ach,settled
PAY00004324,INV0004324,C10287,2024-06-16,174.0,wire,settled
PAY00004325,INV0004325,C10287,2024-07-01,199.0,ach,settled
PAY00004326,INV0004326,C10287,2024-08-03,179.1,card,settled
PAY00004327,INV0004327,C10287,2024-09-02,189.0,wire,settled
PAY00004328,INV0004328,C10287,2024-10-01,199.0,wire,settled
PAY00004329,INV0004329,C10287,2024-11-06,149.25,wire,settled
PAY00004330,INV0004330,C10287,2024-12-01,149.25,ach,settled
PAY00004331,INV0004331,C10287,2025-01-01,149.25,wire,settled
PAY00004332,INV0004332,C10287,2025-02-01,199.0,wire,settled
PAY00004333,INV0004333,C10287,2025-03-03,199.0,card,settled
PAY00004334,INV0004334,C10287,2025-04-01,199.0,ach,settled
PAY00004335,INV0004335,C10287,2025-05-03,184.0,ach,settled
PAY00004336,INV0004336,C10287,2025-06-01,189.0,ach,settled
PAY00004337,INV0004337,C10288,2023-06-03,44.1,ach,settled
PAY00004338,INV0004338,C10288,2023-07-02,49.0,card,settled
PAY00004339,INV0004339,C10288,2023-08-06,44.1,wire,settled
PAY00004340,INV0004340,C10288,2023-09-03,49.0,wire,settled
PAY00004341,INV0004341,C10288,2023-10-01,49.0,wire,settled
PAY00004342,INV0004342,C10288,2023-11-01,36.75,ach,settled
PAY00004343,INV0004343,C10288,2023-12-26,36.75,wire,settled
PAY00004344,INV0004344,C10288,2024-01-03,49.0,ach,settled
PAY00004345,INV0004345,C10288,2024-02-03,39.2,ach,settled
PAY00004346,INV0004346,C10288,2024-03-01,41.65,ach,settled
PAY00004347,INV0004347,C10288,2024-05-11,49.0,wire,settled
PAY00004348,INV0004348,C10288,2024-05-01,49.0,card,settled
PAY00004349,INV0004349,C10288,2024-06-01,49.0,wire,settled
PAY00004350,INV0004350,C10288,2024-07-11,34.0,card,settled
PAY00004351,INV0004351,C10288,2024-08-01,36.75,card,settled
PAY00004352,INV0004352,C10288,2024-09-04,44.1,wire,settled
PAY00004353,INV0004353,C10288,2024-10-04,24.0,wire,settled
PAY00004354,INV0004354,C10288,2024-11-01,39.0,card,settled
PAY00004355,INV0004355,C10288,2024-12-01,39.2,card,settled
PAY00004356,INV0004356,C10288,2025-01-06,49.0,wire,settled
PAY00004357,INV0004357,C10288,,0.0,,failed
PAY00004358,INV0004358,C10288,2025-03-03,39.2,wire,settled
PAY00004359,INV0004359,C10288,2025-04-01,34.0,wire,settled
PAY00004360,INV0004360,C10288,2025-05-03,49.0,wire,settled
PAY00004361,INV0004361,C10288,2025-06-02,24.0,card,settled
PAY00004362,INV0004362,C10288,2025-07-01,49.0,wire,settled
PAY00004363,INV0004363,C10288,2025-08-03,49.0,wire,settled
PAY00004364,INV0004364,C10288,2025-09-01,24.0,wire,settled
PAY00004365,INV0004365,C10289,2024-11-10,24.0,card,settled
PAY00004366,INV0004366,C10289,2024-11-08,24.0,wire,settled
PAY00004367,INV0004367,C10289,2024-12-01,24.0,ach,settled
PAY00004368,INV0004368,C10289,2025-01-01,49.0,ach,settled
PAY00004369,INV0004369,C10289,2025-02-04,39.0,card,settled
PAY00004370,INV0004370,C10289,2025-03-01,39.0,ach,settled
PAY00004371,INV0004371,C10289,2025-04-01,39.0,ach,settled
PAY00004372,INV0004372,C10289,2025-05-11,49.0,ach,settled
PAY00004373,INV0004373,C10289,2025-06-02,49.0,ach,settled
PAY00004374,INV0004374,C10289,2025-07-02,49.0,card,settled
PAY00004375,INV0004375,C10289,2025-08-01,899.0,ach,settled
PAY00004376,INV0004376,C10289,2025-09-01,719.2,wire,settled
PAY00004377,INV0004377,C10290,2024-03-02,39.0,ach,settled
PAY00004378,INV0004378,C10290,2024-04-01,44.1,ach,settled
PAY00004379,INV0004379,C10290,2024-05-01,49.0,wire,settled
PAY00004380,INV0004380,C10290,2024-06-02,39.2,wire,settled
PAY00004381,INV0004381,C10290,2024-07-01,39.0,ach,settled
PAY00004382,INV0004382,C10290,2024-08-02,49.0,ach,settled
PAY00004383,INV0004383,C10290,2024-09-01,24.0,wire,settled
PAY00004384,INV0004384,C10290,2024-10-01,49.0,card,settled
PAY00004385,INV0004385,C10290,2024-11-03,49.0,ach,settled
PAY00004386,INV0004386,C10290,2024-12-01,34.0,card,settled
PAY00004387,INV0004387,C10290,2025-01-11,41.65,wire,settled
PAY00004388,INV0004388,C10290,2025-02-03,49.0,card,settled
PAY00004389,INV0004389,C10290,2025-03-01,36.75,wire,settled
PAY00004390,INV0004390,C10290,2025-04-01,49.0,card,settled
PAY00004391,INV0004391,C10290,2025-05-04,44.1,wire,settled
PAY00004392,INV0004392,C10290,2025-06-01,39.2,wire,settled
PAY00004393,INV0004393,C10290,2025-07-01,24.0,ach,settled
PAY00004394,INV0004394,C10290,2025-08-08,36.75,wire,settled
PAY00004395,INV0004395,C10290,2025-09-01,34.0,ach,settled
PAY00004396,INV0004396,C10291,2024-06-02,36.75,ach,settled
PAY00004397,INV0004397,C10291,2024-07-06,49.0,card,settled
PAY00004398,INV0004398,C10291,2024-08-06,41.65,wire,settled
PAY00004399,INV0004399,C10291,2024-09-01,41.65,ach,settled
PAY00004400,INV0004400,C10291,2024-10-01,49.0,wire,settled
PAY00004401,INV0004401,C10291,2024-11-04,39.0,card,settled
PAY00004402,INV0004402,C10291,2024-12-02,24.0,wire,settled
PAY00004403,INV0004403,C10291,2025-01-01,49.0,card,settled
PAY00004404,INV0004404,C10291,2025-02-08,39.0,ach,settled
PAY00004405,INV0004405,C10291,2025-03-03,49.0,wire,settled
PAY00004406,INV0004406,C10291,2025-04-01,39.2,ach,settled
PAY00004407,INV0004407,C10291,2025-05-01,36.75,wire,settled
PAY00004408,INV0004408,C10291,2025-06-16,49.0,wire,settled
PAY00004409,INV0004409,C10291,2025-07-03,36.75,card,settled
PAY00004410,INV0004410,C10291,,0.0,,failed
PAY00004411,INV0004411,C10291,2025-09-02,34.0,wire,settled
PAY00004412,INV0004412,C10292,2025-07-01,44.1,card,settled
PAY00004413,INV0004413,C10292,2025-08-01,24.0,wire,settled
PAY00004414,INV0004414,C10292,2025-09-02,39.2,ach,settled
PAY00004415,INV0004415,C10293,2023-05-01,39.2,wire,settled
PAY00004416,INV0004416,C10293,2023-06-11,44.0,wire,settled
PAY00004417,INV0004417,C10293,2023-07-06,49.0,ach,settled
PAY00004418,INV0004418,C10294,2023-01-01,44.1,wire,settled
PAY00004419,INV0004419,C10294,2023-02-02,49.0,card,settled
PAY00004420,INV0004420,C10294,2023-03-01,44.0,wire,settled
PAY00004421,INV0004421,C10294,2023-04-01,36.75,ach,settled
PAY00004422,INV0004422,C10294,2023-05-06,49.0,wire,settled
PAY00004423,INV0004423,C10294,2023-06-02,41.65,wire,settled
PAY00004424,INV0004424,C10294,2023-07-01,44.0,ach,settled
PAY00004425,INV0004425,C10294,2023-08-01,44.0,wire,settled
PAY00004426,INV0004426,C10294,2023-09-02,36.75,wire,settled
PAY00004427,INV0004427,C10294,2023-10-06,49.0,wire,settled
PAY00004428,INV0004428,C10294,2023-11-03,44.0,card,settled
PAY00004429,INV0004429,C10294,2023-12-01,49.0,ach,settled
PAY00004430,INV0004430,C10294,2024-01-03,49.0,card,settled
PAY00004431,INV0004431,C10294,2024-02-16,49.0,wire,settled
PAY00004432,INV0004432,C10294,2024-03-11,44.0,wire,settled
PAY00004433,INV0004433,C10294,2024-04-04,49.0,wire,settled
PAY00004434,INV0004434,C10294,2024-05-01,44.0,card,settled
PAY00004435,INV0004435,C10294,2024-06-04,41.65,wire,settled
PAY00004436,INV0004436,C10294,2024-07-11,24.0,card,settled
PAY00004437,INV0004437,C10294,2024-08-06,49.0,card,settled
PAY00004438,INV0004438,C10294,2024-09-04,49.0,card,settled
PAY00004439,INV0004439,C10294,2024-10-01,34.0,ach,settled
PAY00004440,INV0004440,C10294,2024-11-02,36.75,wire,settled
PAY00004441,INV0004441,C10294,2024-12-01,49.0,wire,settled
PAY00004442,INV0004442,C10294,2025-01-04,39.2,card,settled
PAY00004443,INV0004443,C10294,2025-02-02,49.0,card,settled
PAY00004444,INV0004444,C10294,2025-03-08,49.0,ach,settled
PAY00004445,INV0004445,C10294,2025-04-01,49.0,ach,settled
PAY00004446,INV0004446,C10294,2025-05-03,49.0,card,settled
PAY00004447,INV0004447,C10294,2025-06-01,34.0,wire,settled
PAY00004448,INV0004448,C10294,2025-07-03,49.0,card,settled
PAY00004449,INV0004449,C10294,2025-08-02,49.0,wire,settled
PAY00004450,INV0004450,C10294,2025-09-03,24.0,card,settled
PAY00004451,INV0004451,C10295,2025-05-06,44.0,ach,settled
PAY00004452,INV0004452,C10295,2025-06-03,44.1,wire,settled
PAY00004453,INV0004453,C10295,2025-07-01,41.65,ach,settled
PAY00004454,INV0004454,C10295,2025-08-03,49.0,ach,settled
PAY00004455,INV0004455,C10295,2025-09-02,49.0,card,settled
PAY00004456,INV0004456,C10296,2023-06-01,41.65,wire,settled
PAY00004457,INV0004457,C10296,2023-07-02,49.0,card,settled
PAY00004458,INV0004458,C10296,2023-08-06,41.65,ach,settled
PAY00004459,INV0004459,C10296,2023-10-01,39.0,wire,settled
PAY00004460,INV0004460,C10296,2023-10-01,49.0,ach,settled
PAY00004461,INV0004461,C10296,2023-11-03,44.0,wire,settled
PAY00004462,INV0004462,C10296,2023-12-08,39.2,ach,settled
PAY00004463,INV0004463,C10296,2023-12-11,899.0,ach,settled
PAY00004464,INV0004464,C10296,2024-01-01,884.0,wire,settled
PAY00004465,INV0004465,C10296,2024-02-03,899.0,wire,settled
PAY00004466,INV0004466,C10296,2024-03-04,809.1,wire,settled
PAY00004467,INV0004467,C10296,2024-04-02,899.0,wire,settled
PAY00004468,INV0004468,C10296,2024-05-03,899.0,ach,settled
PAY00004469,INV0004469,C10296,2024-06-08,674.25,card,settled
PAY00004470,INV0004470,C10296,2024-07-04,719.2,card,settled
PAY00004471,INV0004471,C10296,2024-08-06,809.1,wire,settled
PAY00004472,INV0004472,C10296,2024-09-02,809.1,wire,settled
PAY00004473,INV0004473,C10296,2024-10-02,764.15,card,settled
PAY00004474,INV0004474,C10296,2024-11-01,899.0,ach,settled
PAY00004475,INV0004475,C10296,2024-12-03,899.0,ach,settled
PAY00004476,INV0004476,C10296,2025-01-08,894.0,ach,settled
PAY00004477,INV0004477,C10296,2025-02-03,674.25,card,settled
PAY00004478,INV0004478,C10296,2025-03-06,874.0,card,settled
PAY00004479,INV0004479,C10296,2025-04-16,899.0,ach,settled
PAY00004480,INV0004480,C10296,2025-05-03,884.0,wire,settled
PAY00004481,INV0004481,C10296,2025-06-02,809.1,card,settled
PAY00004482,INV0004482,C10296,2025-07-03,884.0,wire,settled
PAY00004483,INV0004483,C10296,2025-08-06,899.0,wire,settled
PAY00004484,INV0004484,C10296,,0.0,,failed
PAY00004485,INV0004485,C10297,2025-03-04,34.0,card,settled
PAY00004486,INV0004486,C10297,2025-04-03,44.0,ach,settled
PAY00004487,INV0004487,C10297,2025-05-03,49.0,wire,settled
PAY00004488,INV0004488,C10297,2025-06-01,49.0,ach,settled
PAY00004489,INV0004489,C10297,2025-07-11,34.0,ach,settled
PAY00004490,INV0004490,C10297,2025-08-04,36.75,card,settled
PAY00004491,INV0004491,C10297,2025-09-03,36.75,wire,settled
PAY00004492,INV0004492,C10298,2024-07-04,41.65,wire,settled
PAY00004493,INV0004493,C10298,2024-08-04,44.0,card,settled
PAY00004494,INV0004494,C10298,2024-09-06,49.0,wire,settled
PAY00004495,INV0004495,C10298,2024-10-01,44.1,card,settled
PAY00004496,INV0004496,C10298,,0.0,,failed
PAY00004497,INV0004497,C10298,2024-12-01,49.0,ach,settled
PAY00004498,INV0004498,C10298,2025-01-03,49.0,ach,settled
PAY00004499,INV0004499,C10298,2025-02-03,44.0,ach,settled
PAY00004500,INV0004500,C10298,2025-03-03,44.0,wire,settled
PAY00004501,INV0004501,C10298,2025-04-02,44.0,wire,settled
PAY00004502,INV0004502,C10298,2025-05-03,49.0,wire,settled
PAY00004503,INV0004503,C10298,2025-06-11,49.0,wire,settled
PAY00004504,INV0004504,C10298,2025-07-02,34.0,card,settled
PAY00004505,INV0004505,C10298,2025-08-02,44.1,card,settled
PAY00004506,INV0004506,C10298,2025-09-01,49.0,wire,settled
PAY00004507,INV0004507,C10299,2023-03-04,184.0,ach,settled
PAY00004508,INV0004508,C10299,2023-04-01,174.0,wire,settled
PAY00004509,INV0004509,C10299,2023-05-02,194.0,wire,settled
PAY00004510,INV0004510,C10299,2023-06-06,149.25,wire,settled
PAY00004511,INV0004511,C10299,2023-07-03,199.0,ach,settled
PAY00004512,INV0004512,C10299,2023-08-01,199.0,card,settled
PAY00004513,INV0004513,C10299,2023-09-03,174.0,card,settled
PAY00004514,INV0004514,C10299,2023-09-02,874.0,wire,settled
PAY00004515,INV0004515,C10299,2023-10-02,899.0,ach,settled
PAY00004516,INV0004516,C10299,2023-11-08,894.0,card,settled
PAY00004517,INV0004517,C10299,2023-12-06,809.1,card,settled
PAY00004518,INV0004518,C10299,2024-01-02,889.0,card,settled
PAY00004519,INV0004519,C10299,2024-02-03,874.0,wire,settled
PAY00004520,INV0004520,C10299,2024-03-02,899.0,wire,settled
PAY00004521,INV0004521,C10299,2024-04-03,674.25,wire,settled
PAY00004522,INV0004522,C10299,2024-05-02,889.0,ach,settled
PAY00004523,INV0004523,C10299,2024-06-01,809.1,wire,settled
PAY00004524,INV0004524,C10299,2024-07-04,674.25,card,settled
PAY00004525,INV0004525,C10299,2024-08-16,899.0,wire,settled
PAY00004526,INV0004526,C10299,2024-10-01,719.2,ach,settled
PAY00004527,INV0004527,C10299,,0.0,,failed
PAY00004528,INV0004528,C10299,2024-11-02,899.0,ach,settled
PAY00004529,INV0004529,C10299,2024-12-16,899.0,ach,settled
PAY00004530,INV0004530,C10299,2025-01-04,764.15,ach,settled
PAY00004531,INV0004531,C10299,2025-02-11,899.0,card,settled
PAY00004532,INV0004532,C10299,2025-03-06,719.2,ach,settled
PAY00004533,INV0004533,C10299,2025-04-04,889.0,ach,settled
PAY00004534,INV0004534,C10299,2025-05-02,894.0,wire,settled
PAY00004535,INV0004535,C10299,2025-06-06,899.0,wire,settled
PAY00004536,INV0004536,C10299,,0.0,,failed
PAY00004537,INV0004537,C10299,2025-08-02,899.0,ach,settled
PAY00004538,INV0004538,C10299,2025-09-02,899.0,wire,settled
PAY00004539,INV0004539,C10300,2025-07-02,899.0,ach,settled
PAY00004540,INV0004540,C10300,2025-08-03,764.15,wire,settled
PAY00004541,INV0004541,C10300,2025-09-04,884.0,card,settled
PAY00004542,INV0004542,C10301,2023-12-04,49.0,ach,settled
PAY00004543,INV0004543,C10301,2024-01-31,49.0,ach,settled
PAY00004544,INV0004544,C10301,2024-02-01,39.2,ach,settled
PAY00004545,INV0004545,C10301,2024-03-06,44.0,card,settled
PAY00004546,INV0004546,C10301,2024-04-01,39.2,card,settled
PAY00004547,INV0004547,C10301,2024-05-04,49.0,ach,settled
PAY00004548,INV0004548,C10301,2024-07-01,44.0,ach,settled
PAY00004549,INV0004549,C10301,2024-07-02,24.0,card,settled
PAY00004550,INV0004550,C10301,2024-08-04,44.0,wire,settled
PAY00004551,INV0004551,C10301,2024-09-04,39.2,ach,settled
PAY00004552,INV0004552,C10301,2024-10-16,24.0,ach,settled
PAY00004553,INV0004553,C10301,2024-11-06,49.0,wire,settled
PAY00004554,INV0004554,C10301,2024-12-03,39.0,wire,settled
PAY00004555,INV0004555,C10301,2025-01-03,44.0,card,settled
PAY00004556,INV0004556,C10301,2025-02-02,39.0,ach,settled
PAY00004557,INV0004557,C10301,2025-03-02,34.0,wire,settled
PAY00004558,INV0004558,C10301,2025-04-03,44.0,wire,settled
PAY00004559,INV0004559,C10301,2025-05-01,34.0,ach,settled
PAY00004560,INV0004560,C10301,2025-06-01,39.2,wire,settled
PAY00004561,INV0004561,C10301,2025-07-06,36.75,card,settled
PAY00004562,INV0004562,C10301,2025-08-01,49.0,card,settled
