invoice_id,subscription_id,customer_id,invoice_date,amount,discount_type,discount_value,net_amount,currency
INV0003394,S000267,C10230,2025-02-01,199.0,,0.0,199.0,USD
INV0003395,S000267,C10230,2025-03-01,199.0,AMOUNT,10.0,189.0,USD
INV0003396,S000267,C10230,2025-04-01,199.0,,0.0,199.0,USD
INV0003397,S000267,C10230,2025-05-01,199.0,AMOUNT,10.0,189.0,USD
INV0003398,S000267,C10230,2025-06-01,199.0,,0.0,199.0,USD
INV0003399,S000267,C10230,2025-07-01,199.0,,0.0,199.0,USD
INV0003400,S000267,C10230,2025-08-01,199.0,AMOUNT,15.0,184.0,USD
INV0003401,S000267,C10230,2025-09-01,199.0,PERCENT,29.85,169.15,USD
INV0003402,S000268,C10231,2024-04-01,199.0,,0.0,199.0,USD
INV0003403,S000268,C10231,2024-05-01,199.0,AMOUNT,10.0,189.0,USD
INV0003404,S000268,C10231,2024-06-01,199.0,,0.0,199.0,USD
INV0003405,S000268,C10231,2024-07-01,199.0,PERCENT,39.8,159.2,USD
INV0003406,S000268,C10231,2024-08-01,199.0,PERCENT,29.85,169.15,USD
INV0003407,S000268,C10231,2024-09-01,199.0,AMOUNT,15.0,184.0,USD
INV0003408,S000269,C10232,2024-02-01,199.0,AMOUNT,25.0,174.0,USD
INV0003409,S000269,C10232,2024-03-01,199.0,,0.0,199.0,USD
INV0003410,S000269,C10232,2024-04-01,199.0,,0.0,199.0,USD
INV0003411,S000269,C10232,2024-05-01,199.0,PERCENT,49.75,149.25,USD
INV0003412,S000269,C10232,2024-06-01,199.0,,0.0,199.0,USD
INV0003413,S000269,C10232,2024-07-01,199.0,,0.0,199.0,USD
INV0003414,S000269,C10232,2024-08-01,199.0,AMOUNT,25.0,174.0,USD
INV0003415,S000269,C10232,2024-09-01,199.0,,0.0,199.0,USD
INV0003416,S000269,C10232,2024-10-01,199.0,PERCENT,29.85,169.15,USD
INV0003417,S000269,C10232,2024-11-01,199.0,AMOUNT,10.0,189.0,USD
INV0003418,S000269,C10232,2024-12-01,199.0,AMOUNT,25.0,174.0,USD
INV0003419,S000269,C10232,2025-01-01,199.0,,0.0,199.0,USD
INV0003420,S000269,C10232,2025-02-01,199.0,,0.0,199.0,USD
INV0003421,S000269,C10232,2025-03-01,199.0,AMOUNT,15.0,184.0,USD
INV0003422,S000269,C10232,2025-04-01,199.0,,0.0,199.0,USD
INV0003423,S000269,C10232,2025-05-01,199.0,PERCENT,39.8,159.2,USD
INV0003424,S000269,C10232,2025-06-01,199.0,,0.0,199.0,USD
INV0003425,S000269,C10232,2025-07-01,199.0,PERCENT,39.8,159.2,USD
INV0003426,S000269,C10232,2025-08-01,199.0,PERCENT,49.75,149.25,USD
INV0003427,S000269,C10232,2025-09-01,199.0,AMOUNT,5.0,194.0,USD
INV0003428,S000270,C10233,2023-02-01,49.0,PERCENT,7.35,41.65,USD
INV0003429,S000270,C10233,2023-03-01,49.0,PERCENT,12.25,36.75,USD
INV0003430,S000270,C10233,2023-04-01,49.0,PERCENT,7.35,41.65,USD
INV0003431,S000270,C10233,2023-05-01,49.0,,0.0,49.0,USD
INV0003432,S000270,C10233,2023-06-01,49.0,,0.0,49.0,USD
INV0003433,S000270,C10233,2023-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0003434,S000270,C10233,2023-08-01,49.0,AMOUNT,10.0,39.0,USD
INV0003435,S000270,C10233,2023-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0003436,S000270,C10233,2023-10-01,49.0,,0.0,49.0,USD
INV0003437,S000270,C10233,2023-11-01,49.0,,0.0,49.0,USD
INV0003438,S000270,C10233,2023-12-01,49.0,,0.0,49.0,USD
INV0003439,S000270,C10233,2024-01-01,49.0,PERCENT,9.8,39.2,USD
INV0003440,S000270,C10233,2024-02-01,49.0,AMOUNT,5.0,44.0,USD
INV0003441,S000271,C10234,2025-05-01,49.0,,0.0,49.0,USD
INV0003442,S000271,C10234,2025-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0003443,S000271,C10234,2025-07-01,49.0,AMOUNT,5.0,44.0,USD
INV0003444,S000271,C10234,2025-08-01,49.0,AMOUNT,5.0,44.0,USD
INV0003445,S000271,C10234,2025-09-01,49.0,PERCENT,7.35,41.65,USD
INV0003446,S000272,C10235,2023-02-01,49.0,PERCENT,9.8,39.2,USD
INV0003447,S000272,C10235,2023-03-01,49.0,AMOUNT,25.0,24.0,USD
INV0003448,S000272,C10235,2023-04-01,49.0,PERCENT,7.35,41.65,USD
INV0003449,S000272,C10235,2023-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0003450,S000272,C10235,2023-06-01,49.0,,0.0,49.0,USD
INV0003451,S000272,C10235,2023-07-01,49.0,,0.0,49.0,USD
INV0003452,S000272,C10235,2023-08-01,49.0,PERCENT,12.25,36.75,USD
INV0003453,S000272,C10235,2023-09-01,49.0,PERCENT,12.25,36.75,USD
INV0003454,S000272,C10235,2023-10-01,49.0,AMOUNT,5.0,44.0,USD
INV0003455,S000272,C10235,2023-11-01,49.0,PERCENT,12.25,36.75,USD
INV0003456,S000272,C10235,2023-12-01,49.0,PERCENT,9.8,39.2,USD
INV0003457,S000272,C10235,2024-01-01,49.0,AMOUNT,15.0,34.0,USD
INV0003458,S000273,C10235,2024-01-01,49.0,AMOUNT,25.0,24.0,USD
INV0003459,S000273,C10235,2024-02-01,49.0,,0.0,49.0,USD
INV0003460,S000273,C10235,2024-03-01,49.0,PERCENT,9.8,39.2,USD
INV0003461,S000273,C10235,2024-04-01,49.0,,0.0,49.0,USD
INV0003462,S000273,C10235,2024-05-01,49.0,PERCENT,7.35,41.65,USD
INV0003463,S000273,C10235,2024-06-01,49.0,PERCENT,9.8,39.2,USD
INV0003464,S000273,C10235,2024-07-01,49.0,PERCENT,12.25,36.75,USD
INV0003465,S000273,C10235,2024-08-01,49.0,,0.0,49.0,USD
INV0003466,S000273,C10235,2024-09-01,49.0,PERCENT,12.25,36.75,USD
INV0003467,S000273,C10235,2024-10-01,49.0,PERCENT,9.8,39.2,USD
INV0003468,S000273,C10235,2024-11-01,49.0,PERCENT,12.25,36.75,USD
INV0003469,S000273,C10235,2024-12-01,49.0,,0.0,49.0,USD
INV0003470,S000273,C10235,2025-01-01,49.0,,0.0,49.0,USD
INV0003471,S000273,C10235,2025-02-01,49.0,AMOUNT,5.0,44.0,USD
INV0003472,S000273,C10235,2025-03-01,49.0,PERCENT,7.35,41.65,USD
INV0003473,S000273,C10235,2025-04-01,49.0,PERCENT,9.8,39.2,USD
INV0003474,S000273,C10235,2025-05-01,49.0,PERCENT,12.25,36.75,USD
INV0003475,S000273,C10235,2025-06-01,49.0,,0.0,49.0,USD
INV0003476,S000273,C10235,2025-07-01,49.0,,0.0,49.0,USD
INV0003477,S000273,C10235,2025-08-01,49.0,PERCENT,7.35,41.65,USD
INV0003478,S000273,C10235,2025-09-01,49.0,PERCENT,12.25,36.75,USD
INV0003479,S000274,C10236,2025-05-01,199.0,AMOUNT,25.0,174.0,USD
INV0003480,S000274,C10236,2025-06-01,199.0,AMOUNT,5.0,194.0,USD
INV0003481,S000274,C10236,2025-07-01,199.0,AMOUNT,10.0,189.0,USD
INV0003482,S000274,C10236,2025-08-01,199.0,AMOUNT,5.0,194.0,USD
INV0003483,S000274,C10236,2025-09-01,199.0,,0.0,199.0,USD
INV0003484,S000275,C10237,2023-10-01,49.0,AMOUNT,5.0,44.0,USD
INV0003485,S000275,C10237,2023-11-01,49.0,PERCENT,9.8,39.2,USD
INV0003486,S000275,C10237,2023-12-01,49.0,AMOUNT,25.0,24.0,USD
INV0003487,S000275,C10237,2024-01-01,49.0,PERCENT,9.8,39.2,USD
INV0003488,S000275,C10237,2024-02-01,49.0,PERCENT,7.35,41.65,USD
INV0003489,S000275,C10237,2024-03-01,49.0,PERCENT,9.8,39.2,USD
INV0003490,S000275,C10237,2024-04-01,49.0,PERCENT,4.9,44.1,USD
INV0003491,S000275,C10237,2024-05-01,49.0,PERCENT,4.9,44.1,USD
INV0003492,S000275,C10237,2024-06-01,49.0,PERCENT,9.8,39.2,USD
INV0003493,S000275,C10237,2024-07-01,49.0,,0.0,49.0,USD
INV0003494,S000275,C10237,2024-08-01,49.0,PERCENT,12.25,36.75,USD
INV0003495,S000275,C10237,2024-09-01,49.0,PERCENT,4.9,44.1,USD
INV0003496,S000275,C10237,2024-10-01,49.0,PERCENT,9.8,39.2,USD
INV0003497,S000275,C10237,2024-11-01,49.0,PERCENT,7.35,41.65,USD
INV0003498,S000275,C10237,2024-12-01,49.0,,0.0,49.0,USD
INV0003499,S000275,C10237,2025-01-01,49.0,,0.0,49.0,USD
INV0003500,S000275,C10237,2025-02-01,49.0,PERCENT,7.35,41.65,USD
INV0003501,S000275,C10237,2025-03-01,49.0,PERCENT,9.8,39.2,USD
INV0003502,S000275,C10237,2025-04-01,49.0,,0.0,49.0,USD
INV0003503,S000275,C10237,2025-05-01,49.0,PERCENT,9.8,39.2,USD
INV0003504,S000275,C10237,2025-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0003505,S000275,C10237,2025-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0003506,S000275,C10237,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0003507,S000275,C10237,2025-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0003508,S000276,C10238,2023-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0003509,S000276,C10238,2023-05-01,49.0,AMOUNT,25.0,24.0,USD
INV0003510,S000276,C10238,2023-06-01,49.0,PERCENT,4.9,44.1,USD
INV0003511,S000276,C10238,2023-07-01,49.0,,0.0,49.0,USD
INV0003512,S000276,C10238,2023-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0003513,S000276,C10238,2023-09-01,49.0,PERCENT,4.9,44.1,USD
INV0003514,S000276,C10238,2023-10-01,49.0,PERCENT,4.9,44.1,USD
INV0003515,S000276,C10238,2023-11-01,49.0,PERCENT,9.8,39.2,USD
INV0003516,S000276,C10238,2023-12-01,49.0,,0.0,49.0,USD
INV0003517,S000276,C10238,2024-01-01,49.0,AMOUNT,5.0,44.0,USD
INV0003518,S000276,C10238,2024-02-01,49.0,,0.0,49.0,USD
INV0003519,S000276,C10238,2024-03-01,49.0,,0.0,49.0,USD
INV0003520,S000276,C10238,2024-04-01,49.0,,0.0,49.0,USD
INV0003521,S000276,C10238,2024-05-01,49.0,PERCENT,12.25,36.75,USD
INV0003522,S000276,C10238,2024-06-01,49.0,AMOUNT,25.0,24.0,USD
INV0003523,S000276,C10238,2024-07-01,49.0,,0.0,49.0,USD
INV0003524,S000276,C10238,2024-08-01,49.0,PERCENT,12.25,36.75,USD
INV0003525,S000276,C10238,2024-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0003526,S000276,C10238,2024-10-01,49.0,,0.0,49.0,USD
INV0003527,S000276,C10238,2024-11-01,49.0,PERCENT,7.35,41.65,USD
INV0003528,S000276,C10238,2024-12-01,49.0,AMOUNT,5.0,44.0,USD
INV0003529,S000276,C10238,2025-01-01,49.0,,0.0,49.0,USD
INV0003530,S000276,C10238,2025-02-01,49.0,PERCENT,4.9,44.1,USD
INV0003531,S000276,C10238,2025-03-01,49.0,,0.0,49.0,USD
INV0003532,S000276,C10238,2025-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0003533,S000276,C10238,2025-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0003534,S000276,C10238,2025-06-01,49.0,,0.0,49.0,USD
INV0003535,S000276,C10238,2025-07-01,49.0,AMOUNT,5.0,44.0,USD
INV0003536,S000276,C10238,2025-08-01,49.0,AMOUNT,25.0,24.0,USD
INV0003537,S000276,C10238,2025-09-01,49.0,,0.0,49.0,USD
INV0003538,S000277,C10239,2025-05-01,199.0,AMOUNT,5.0,194.0,USD
INV0003539,S000277,C10239,2025-06-01,199.0,PERCENT,19.9,179.1,USD
INV0003540,S000277,C10239,2025-07-01,199.0,,0.0,199.0,USD
INV0003541,S000277,C10239,2025-08-01,199.0,PERCENT,19.9,179.1,USD
INV0003542,S000277,C10239,2025-09-01,199.0,PERCENT,19.9,179.1,USD
INV0003543,S000278,C10240,2023-07-01,49.0,PERCENT,7.35,41.65,USD
INV0003544,S000278,C10240,2023-08-01,49.0,PERCENT,4.9,44.1,USD
INV0003545,S000278,C10240,2023-09-01,49.0,,0.0,49.0,USD
INV0003546,S000278,C10240,2023-10-01,49.0,,0.0,49.0,USD
INV0003547,S000278,C10240,2023-11-01,49.0,AMOUNT,10.0,39.0,USD
INV0003548,S000278,C10240,2023-12-01,49.0,AMOUNT,5.0,44.0,USD
INV0003549,S000278,C10240,2024-01-01,49.0,,0.0,49.0,USD
INV0003550,S000278,C10240,2024-02-01,49.0,PERCENT,9.8,39.2,USD
INV0003551,S000278,C10240,2024-03-01,49.0,,0.0,49.0,USD
INV0003552,S000278,C10240,2024-04-01,49.0,PERCENT,7.35,41.65,USD
INV0003553,S000278,C10240,2024-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0003554,S000278,C10240,2024-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0003555,S000278,C10240,2024-07-01,49.0,PERCENT,4.9,44.1,USD
INV0003556,S000278,C10240,2024-08-01,49.0,,0.0,49.0,USD
INV0003557,S000278,C10240,2024-09-01,49.0,,0.0,49.0,USD
INV0003558,S000278,C10240,2024-10-01,49.0,,0.0,49.0,USD
INV0003559,S000278,C10240,2024-11-01,49.0,AMOUNT,5.0,44.0,USD
INV0003560,S000279,C10241,2023-08-01,49.0,PERCENT,12.25,36.75,USD
INV0003561,S000279,C10241,2023-09-01,49.0,PERCENT,9.8,39.2,USD
INV0003562,S000279,C10241,2023-10-01,49.0,,0.0,49.0,USD
INV0003563,S000279,C10241,2023-11-01,49.0,AMOUNT,10.0,39.0,USD
INV0003564,S000279,C10241,2023-12-01,49.0,AMOUNT,25.0,24.0,USD
INV0003565,S000279,C10241,2024-01-01,49.0,PERCENT,12.25,36.75,USD
INV0003566,S000279,C10241,2024-02-01,49.0,AMOUNT,25.0,24.0,USD
INV0003567,S000279,C10241,2024-03-01,49.0,AMOUNT,25.0,24.0,USD
INV0003568,S000279,C10241,2024-04-01,49.0,,0.0,49.0,USD
INV0003569,S000279,C10241,2024-05-01,49.0,PERCENT,12.25,36.75,USD
INV0003570,S000279,C10241,2024-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0003571,S000280,C10242,2025-07-01,199.0,AMOUNT,15.0,184.0,USD
INV0003572,S000280,C10242,2025-08-01,199.0,AMOUNT,25.0,174.0,USD
INV0003573,S000280,C10242,2025-09-01,199.0,AMOUNT,5.0,194.0,USD
INV0003574,S000281,C10243,2023-09-01,199.0,,0.0,199.0,USD
INV0003575,S000281,C10243,2023-10-01,199.0,,0.0,199.0,USD
INV0003576,S000281,C10243,2023-11-01,199.0,,0.0,199.0,USD
INV0003577,S000281,C10243,2023-12-01,199.0,,0.0,199.0,USD
INV0003578,S000281,C10243,2024-01-01,199.0,PERCENT,29.85,169.15,USD
INV0003579,S000281,C10243,2024-02-01,199.0,PERCENT,39.8,159.2,USD
INV0003580,S000281,C10243,2024-03-01,199.0,,0.0,199.0,USD
INV0003581,S000281,C10243,2024-04-01,199.0,AMOUNT,15.0,184.0,USD
INV0003582,S000281,C10243,2024-05-01,199.0,PERCENT,19.9,179.1,USD
INV0003583,S000281,C10243,2024-06-01,199.0,AMOUNT,5.0,194.0,USD
INV0003584,S000281,C10243,2024-07-01,199.0,AMOUNT,15.0,184.0,USD
INV0003585,S000281,C10243,2024-08-01,199.0,AMOUNT,25.0,174.0,USD
INV0003586,S000281,C10243,2024-09-01,199.0,AMOUNT,15.0,184.0,USD
INV0003587,S000281,C10243,2024-10-01,199.0,PERCENT,39.8,159.2,USD
INV0003588,S000281,C10243,2024-11-01,199.0,,0.0,199.0,USD
INV0003589,S000281,C10243,2024-12-01,199.0,PERCENT,19.9,179.1,USD
INV0003590,S000281,C10243,2025-01-01,199.0,,0.0,199.0,USD
INV0003591,S000281,C10243,2025-02-01,199.0,AMOUNT,15.0,184.0,USD
INV0003592,S000281,C10243,2025-03-01,199.0,PERCENT,49.75,149.25,USD
INV0003593,S000281,C10243,2025-04-01,199.0,AMOUNT,25.0,174.0,USD
INV0003594,S000281,C10243,2025-05-01,199.0,,0.0,199.0,USD
INV0003595,S000281,C10243,2025-06-01,199.0,PERCENT,39.8,159.2,USD
INV0003596,S000281,C10243,2025-07-01,199.0,PERCENT,19.9,179.1,USD
INV0003597,S000281,C10243,2025-08-01,199.0,PERCENT,19.9,179.1,USD
INV0003598,S000281,C10243,2025-09-01,199.0,PERCENT,29.85,169.15,USD
INV0003599,S000282,C10244,2025-08-01,49.0,AMOUNT,5.0,44.0,USD
INV0003600,S000282,C10244,2025-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0003601,S000283,C10245,2023-09-01,199.0,,0.0,199.0,USD
INV0003602,S000283,C10245,2023-10-01,199.0,,0.0,199.0,USD
INV0003603,S000283,C10245,2023-11-01,199.0,,0.0,199.0,USD
INV0003604,S000283,C10245,2023-12-01,199.0,AMOUNT,25.0,174.0,USD
INV0003605,S000283,C10245,2024-01-01,199.0,,0.0,199.0,USD
INV0003606,S000283,C10245,2024-02-01,199.0,AMOUNT,5.0,194.0,USD
INV0003607,S000283,C10245,2024-03-01,199.0,PERCENT,49.75,149.25,USD
INV0003608,S000283,C10245,2024-04-01,199.0,,0.0,199.0,USD
INV0003609,S000283,C10245,2024-05-01,199.0,,0.0,199.0,USD
INV0003610,S000283,C10245,2024-06-01,199.0,PERCENT,19.9,179.1,USD
INV0003611,S000283,C10245,2024-07-01,199.0,,0.0,199.0,USD
INV0003612,S000283,C10245,2024-08-01,199.0,,0.0,199.0,USD
INV0003613,S000283,C10245,2024-09-01,199.0,AMOUNT,5.0,194.0,USD
INV0003614,S000283,C10245,2024-10-01,199.0,PERCENT,49.75,149.25,USD
INV0003615,S000283,C10245,2024-11-01,199.0,AMOUNT,10.0,189.0,USD
INV0003616,S000283,C10245,2024-12-01,199.0,AMOUNT,15.0,184.0,USD
INV0003617,S000283,C10245,2025-01-01,199.0,,0.0,199.0,USD
INV0003618,S000283,C10245,2025-02-01,199.0,AMOUNT,25.0,174.0,USD
INV0003619,S000284,C10246,2023-12-01,899.0,AMOUNT,15.0,884.0,USD
INV0003620,S000284,C10246,2024-01-01,899.0,PERCENT,134.85,764.15,USD
INV0003621,S000284,C10246,2024-02-01,899.0,AMOUNT,5.0,894.0,USD
INV0003622,S000284,C10246,2024-03-01,899.0,AMOUNT,10.0,889.0,USD
INV0003623,S000284,C10246,2024-04-01,899.0,,0.0,899.0,USD
INV0003624,S000284,C10246,2024-05-01,899.0,AMOUNT,25.0,874.0,USD
INV0003625,S000284,C10246,2024-06-01,899.0,PERCENT,89.9,809.1,USD
INV0003626,S000284,C10246,2024-07-01,899.0,AMOUNT,10.0,889.0,USD
INV0003627,S000284,C10246,2024-08-01,899.0,AMOUNT,10.0,889.0,USD
INV0003628,S000284,C10246,2024-09-01,899.0,AMOUNT,15.0,884.0,USD
INV0003629,S000284,C10246,2024-10-01,899.0,AMOUNT,15.0,884.0,USD
INV0003630,S000284,C10246,2024-11-01,899.0,,0.0,899.0,USD
INV0003631,S000284,C10246,2024-12-01,899.0,AMOUNT,15.0,884.0,USD
INV0003632,S000284,C10246,2025-01-01,899.0,PERCENT,134.85,764.15,USD
INV0003633,S000284,C10246,2025-02-01,899.0,,0.0,899.0,USD
INV0003634,S000284,C10246,2025-03-01,899.0,PERCENT,179.8,719.2,USD
INV0003635,S000284,C10246,2025-04-01,899.0,PERCENT,89.9,809.1,USD
INV0003636,S000284,C10246,2025-05-01,899.0,PERCENT,89.9,809.1,USD
INV0003637,S000284,C10246,2025-06-01,899.0,AMOUNT,15.0,884.0,USD
INV0003638,S000284,C10246,2025-07-01,899.0,,0.0,899.0,USD
INV0003639,S000284,C10246,2025-08-01,899.0,PERCENT,134.85,764.15,USD
INV0003640,S000284,C10246,2025-09-01,899.0,,0.0,899.0,USD
INV0003641,S000285,C10247,2025-07-01,49.0,AMOUNT,25.0,24.0,USD
INV0003642,S000285,C10247,2025-08-01,49.0,AMOUNT,10.0,39.0,USD
INV0003643,S000285,C10247,2025-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0003644,S000286,C10248,2023-01-01,49.0,AMOUNT,25.0,24.0,USD
INV0003645,S000286,C10248,2023-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0003646,S000286,C10248,2023-03-01,49.0,,0.0,49.0,USD
INV0003647,S000286,C10248,2023-04-01,49.0,AMOUNT,25.0,24.0,USD
INV0003648,S000286,C10248,2023-05-01,49.0,,0.0,49.0,USD
INV0003649,S000286,C10248,2023-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0003650,S000287,C10249,2023-10-01,49.0,PERCENT,12.25,36.75,USD
INV0003651,S000287,C10249,2023-11-01,49.0,PERCENT,4.9,44.1,USD
INV0003652,S000287,C10249,2023-12-01,49.0,PERCENT,7.35,41.65,USD
INV0003653,S000287,C10249,2024-01-01,49.0,,0.0,49.0,USD
INV0003654,S000287,C10249,2024-02-01,49.0,PERCENT,4.9,44.1,USD
INV0003655,S000287,C10249,2024-03-01,49.0,,0.0,49.0,USD
INV0003656,S000287,C10249,2024-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0003657,S000287,C10249,2024-05-01,49.0,AMOUNT,10.0,39.0,USD
INV0003658,S000287,C10249,2024-06-01,49.0,,0.0,49.0,USD
INV0003659,S000287,C10249,2024-07-01,49.0,PERCENT,9.8,39.2,USD
INV0003660,S000287,C10249,2024-08-01,49.0,,0.0,49.0,USD
INV0003661,S000287,C10249,2024-09-01,49.0,AMOUNT,15.0,34.0,USD
INV0003662,S000287,C10249,2024-10-01,49.0,PERCENT,12.25,36.75,USD
INV0003663,S000287,C10249,2024-11-01,49.0,,0.0,49.0,USD
INV0003664,S000287,C10249,2024-12-01,49.0,,0.0,49.0,USD
INV0003665,S000287,C10249,2025-01-01,49.0,,0.0,49.0,USD
INV0003666,S000287,C10249,2025-02-01,49.0,,0.0,49.0,USD
INV0003667,S000287,C10249,2025-03-01,49.0,AMOUNT,15.0,34.0,USD
INV0003668,S000287,C10249,2025-04-01,49.0,AMOUNT,5.0,44.0,USD
INV0003669,S000287,C10249,2025-05-01,49.0,,0.0,49.0,USD
INV0003670,S000287,C10249,2025-06-01,49.0,AMOUNT,15.0,34.0,USD
INV0003671,S000287,C10249,2025-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0003672,S000287,C10249,2025-08-01,49.0,,0.0,49.0,USD
INV0003673,S000287,C10249,2025-09-01,49.0,PERCENT,4.9,44.1,USD
INV0003674,S000288,C10250,2025-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0003675,S000288,C10250,2025-07-01,49.0,,0.0,49.0,USD
INV0003676,S000288,C10250,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0003677,S000288,C10250,2025-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0003678,S000289,C10251,2023-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0003679,S000289,C10251,2023-08-01,49.0,PERCENT,9.8,39.2,USD
INV0003680,S000289,C10251,2023-09-01,49.0,PERCENT,9.8,39.2,USD
INV0003681,S000289,C10251,2023-10-01,49.0,PERCENT,7.35,41.65,USD
INV0003682,S000289,C10251,2023-11-01,49.0,,0.0,49.0,USD
INV0003683,S000289,C10251,2023-12-01,49.0,AMOUNT,5.0,44.0,USD
INV0003684,S000289,C10251,2024-01-01,49.0,,0.0,49.0,USD
INV0003685,S000289,C10251,2024-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0003686,S000289,C10251,2024-03-01,49.0,PERCENT,4.9,44.1,USD
INV0003687,S000289,C10251,2024-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0003688,S000289,C10251,2024-05-01,49.0,PERCENT,7.35,41.65,USD
INV0003689,S000289,C10251,2024-06-01,49.0,,0.0,49.0,USD
INV0003690,S000289,C10251,2024-07-01,49.0,,0.0,49.0,USD
INV0003691,S000289,C10251,2024-08-01,49.0,AMOUNT,10.0,39.0,USD
INV0003692,S000289,C10251,2024-09-01,49.0,PERCENT,7.35,41.65,USD
INV0003693,S000289,C10251,2024-10-01,49.0,,0.0,49.0,USD
INV0003694,S000289,C10251,2024-11-01,49.0,PERCENT,7.35,41.65,USD
INV0003695,S000289,C10251,2024-12-01,49.0,PERCENT,4.9,44.1,USD
INV0003696,S000289,C10251,2025-01-01,49.0,,0.0,49.0,USD
INV0003697,S000289,C10251,2025-02-01,49.0,PERCENT,4.9,44.1,USD
INV0003698,S000289,C10251,2025-03-01,49.0,,0.0,49.0,USD
INV0003699,S000289,C10251,2025-04-01,49.0,PERCENT,9.8,39.2,USD
INV0003700,S000289,C10251,2025-05-01,49.0,AMOUNT,10.0,39.0,USD
INV0003701,S000289,C10251,2025-06-01,49.0,PERCENT,12.25,36.75,USD
INV0003702,S000289,C10251,2025-07-01,49.0,PERCENT,12.25,36.75,USD
INV0003703,S000289,C10251,2025-08-01,49.0,,0.0,49.0,USD
INV0003704,S000289,C10251,2025-09-01,49.0,AMOUNT,5.0,44.0,USD
INV0003705,S000290,C10252,2024-07-01,49.0,PERCENT,4.9,44.1,USD
INV0003706,S000290,C10252,2024-08-01,49.0,PERCENT,7.35,41.65,USD
INV0003707,S000290,C10252,2024-09-01,49.0,AMOUNT,5.0,44.0,USD
INV0003708,S000290,C10252,2024-10-01,49.0,AMOUNT,10.0,39.0,USD
INV0003709,S000290,C10252,2024-11-01,49.0,AMOUNT,25.0,24.0,USD
INV0003710,S000290,C10252,2024-12-01,49.0,PERCENT,12.25,36.75,USD
INV0003711,S000290,C10252,2025-01-01,49.0,PERCENT,9.8,39.2,USD
INV0003712,S000290,C10252,2025-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0003713,S000290,C10252,2025-03-01,49.0,AMOUNT,10.0,39.0,USD
INV0003714,S000290,C10252,2025-04-01,49.0,,0.0,49.0,USD
INV0003715,S000290,C10252,2025-05-01,49.0,PERCENT,7.35,41.65,USD
INV0003716,S000290,C10252,2025-06-01,49.0,PERCENT,4.9,44.1,USD
INV0003717,S000290,C10252,2025-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0003718,S000290,C10252,2025-08-01,49.0,PERCENT,12.25,36.75,USD
INV0003719,S000290,C10252,2025-09-01,49.0,PERCENT,4.9,44.1,USD
INV0003720,S000291,C10253,2024-10-01,899.0,AMOUNT,25.0,874.0,USD
INV0003721,S000291,C10253,2024-11-01,899.0,AMOUNT,15.0,884.0,USD
INV0003722,S000291,C10253,2024-12-01,899.0,,0.0,899.0,USD
INV0003723,S000291,C10253,2025-01-01,899.0,AMOUNT,15.0,884.0,USD
INV0003724,S000291,C10253,2025-02-01,899.0,AMOUNT,25.0,874.0,USD
INV0003725,S000291,C10253,2025-03-01,899.0,,0.0,899.0,USD
INV0003726,S000291,C10253,2025-04-01,899.0,,0.0,899.0,USD
INV0003727,S000291,C10253,2025-05-01,899.0,,0.0,899.0,USD
INV0003728,S000291,C10253,2025-06-01,899.0,,0.0,899.0,USD
INV0003729,S000291,C10253,2025-07-01,899.0,,0.0,899.0,USD
INV0003730,S000291,C10253,2025-08-01,899.0,PERCENT,134.85,764.15,USD
INV0003731,S000291,C10253,2025-09-01,899.0,,0.0,899.0,USD
INV0003732,S000292,C10254,2024-05-01,49.0,PERCENT,7.35,41.65,USD
INV0003733,S000292,C10254,2024-06-01,49.0,AMOUNT,15.0,34.0,USD
INV0003734,S000292,C10254,2024-07-01,49.0,,0.0,49.0,USD
INV0003735,S000292,C10254,2024-08-01,49.0,PERCENT,12.25,36.75,USD
